,fromNode,toNode,weight,direction,fromAltName,toAltName
1,ABCB9,ADAMTSL3,0.542092762322417,undirected,ABCB9,ADAMTSL3
2,ABCB9,ARFGAP2,0.73592271044765,undirected,ABCB9,ARFGAP2
3,ABCB9,BAP1,0.879538664811533,undirected,ABCB9,BAP1
4,ABCB9,CROT,-0.585740695102786,undirected,ABCB9,CROT
5,ABCB9,DARS2,-0.522583776071825,undirected,ABCB9,DARS2
6,ABCB9,HIP1R,0.62677574878,undirected,ABCB9,HIP1R
7,ABCB9,LETM2,-0.558944282282281,undirected,ABCB9,LETM2
8,ABCB9,MYO15A,0.698365923955954,undirected,ABCB9,MYO15A
9,ABCB9,NCK1,-0.629038739304028,undirected,ABCB9,NCK1
10,ABCB9,NMUR2,0.525540557655531,undirected,ABCB9,NMUR2
11,ABCB9,SCAF1,0.657929234025727,undirected,ABCB9,SCAF1
12,ABCB9,SEMA6C,0.707712320906167,undirected,ABCB9,SEMA6C
13,ABCB9,SERPINC1,0.554648908942361,undirected,ABCB9,SERPINC1
14,ABCB9,SUGP1,0.696706276652716,undirected,ABCB9,SUGP1
15,ABCB9,TLR9,0.787911282155252,undirected,ABCB9,TLR9
16,ABCB9,TRMT61A,0.50107708334675,undirected,ABCB9,TRMT61A
17,ABCB9,TSNARE1,0.709809753158753,undirected,ABCB9,TSNARE1
18,ABCB9,TWF2,0.544137038795022,undirected,ABCB9,TWF2
19,ABCB9,YPEL3,0.80763014637085,undirected,ABCB9,YPEL3
20,ABCD2,ADAMTSL3,0.705680311131942,undirected,ABCD2,ADAMTSL3
21,ABCD2,AKT3,0.85568528440899,undirected,ABCD2,AKT3
22,ABCD2,ALAS1,0.554387703483089,undirected,ABCD2,ALAS1
23,ABCD2,ANKRD44,0.838570075461412,undirected,ABCD2,ANKRD44
24,ABCD2,ARL6IP4,-0.758725393842801,undirected,ABCD2,ARL6IP4
25,ABCD2,ATPAF2,-0.817307971253286,undirected,ABCD2,ATPAF2
26,ABCD2,B9D1,-0.722394413219069,undirected,ABCD2,B9D1
27,ABCD2,C22orf46,-0.691125807598924,undirected,ABCD2,C22orf46
28,ABCD2,CHRNB4,-0.642721748604723,undirected,ABCD2,CHRNB4
29,ABCD2,CROT,-0.549208198610345,undirected,ABCD2,CROT
30,ABCD2,CSMD1,0.698262612982932,undirected,ABCD2,CSMD1
31,ABCD2,DAAM1,0.792961251472825,undirected,ABCD2,DAAM1
32,ABCD2,DARS2,-0.693650713086091,undirected,ABCD2,DARS2
33,ABCD2,GLYCTK,-0.924832194753523,undirected,ABCD2,GLYCTK
34,ABCD2,GPM6A,0.856555556133512,undirected,ABCD2,GPM6A
35,ABCD2,HIP1R,0.695014972053898,undirected,ABCD2,HIP1R
36,ABCD2,HSPE1,-0.726744722078283,undirected,ABCD2,HSPE1
37,ABCD2,IPO13,-0.723830655931604,undirected,ABCD2,IPO13
38,ABCD2,LETM2,-0.611168583905146,undirected,ABCD2,LETM2
39,ABCD2,LSM1,-0.618839108546452,undirected,ABCD2,LSM1
40,ABCD2,MAP3K11,-0.700484378906737,undirected,ABCD2,MAP3K11
41,ABCD2,MEF2C,0.755615917544736,undirected,ABCD2,MEF2C
42,ABCD2,MFHAS1,0.873485650032843,undirected,ABCD2,MFHAS1
43,ABCD2,MYO15A,0.502561260048605,undirected,ABCD2,MYO15A
44,ABCD2,NDFIP2,0.650189146594882,undirected,ABCD2,NDFIP2
45,ABCD2,OPCML,0.661300895124348,undirected,ABCD2,OPCML
46,ABCD2,PLCL1,0.853761128366053,undirected,ABCD2,PLCL1
47,ABCD2,PTPRF,-0.759324267803051,undirected,ABCD2,PTPRF
48,ABCD2,RAD9B,-0.799065433886601,undirected,ABCD2,RAD9B
49,ABCD2,RBFOX1,0.726359517107446,undirected,ABCD2,RBFOX1
50,ABCD2,RGS6,0.568427936979548,undirected,ABCD2,RGS6
51,ABCD2,RWDD2A,0.899295303614286,undirected,ABCD2,RWDD2A
52,ABCD2,SATB2,0.775600608310022,undirected,ABCD2,SATB2
53,ABCD2,SEMA6C,0.503505312873557,undirected,ABCD2,SEMA6C
54,ABCD2,SNX8,-0.656591278815576,undirected,ABCD2,SNX8
55,ABCD2,SRPK2,0.832510049687482,undirected,ABCD2,SRPK2
56,ABCD2,TRANK1,-0.843227282188143,undirected,ABCD2,TRANK1
57,ABCD2,TRMT61A,-0.610492854357327,undirected,ABCD2,TRMT61A
58,ABCD2,ZEB2,0.927379521090241,undirected,ABCD2,ZEB2
59,ADAMTSL3,AKT3,0.820846359806666,undirected,ADAMTSL3,AKT3
60,ADAMTSL3,ALAS1,0.607346698157701,undirected,ADAMTSL3,ALAS1
61,ADAMTSL3,ANKRD44,0.877195334670236,undirected,ADAMTSL3,ANKRD44
62,ADAMTSL3,ARFGAP2,0.555576875590708,undirected,ADAMTSL3,ARFGAP2
63,ADAMTSL3,ATPAF2,-0.756626687069342,undirected,ADAMTSL3,ATPAF2
64,ADAMTSL3,B9D1,-0.831862557103015,undirected,ADAMTSL3,B9D1
65,ADAMTSL3,BAP1,0.641984918883906,undirected,ADAMTSL3,BAP1
66,ADAMTSL3,C22orf46,-0.586368779211281,undirected,ADAMTSL3,C22orf46
67,ADAMTSL3,CHRNB4,-0.731101816446969,undirected,ADAMTSL3,CHRNB4
68,ADAMTSL3,CROT,-0.792469050312396,undirected,ADAMTSL3,CROT
69,ADAMTSL3,CSMD1,0.691812378653282,undirected,ADAMTSL3,CSMD1
70,ADAMTSL3,DAAM1,0.672352370010262,undirected,ADAMTSL3,DAAM1
71,ADAMTSL3,DARS2,-0.776798746608545,undirected,ADAMTSL3,DARS2
72,ADAMTSL3,DGKI,0.509174715995843,undirected,ADAMTSL3,DGKI
73,ADAMTSL3,GLYCTK,-0.844921575947972,undirected,ADAMTSL3,GLYCTK
74,ADAMTSL3,GPM6A,0.840202435719422,undirected,ADAMTSL3,GPM6A
75,ADAMTSL3,HIP1R,0.852265942143839,undirected,ADAMTSL3,HIP1R
76,ADAMTSL3,HSPE1,-0.74741530463375,undirected,ADAMTSL3,HSPE1
77,ADAMTSL3,IPO13,-0.505608917258535,undirected,ADAMTSL3,IPO13
78,ADAMTSL3,LETM2,-0.785306453504093,undirected,ADAMTSL3,LETM2
79,ADAMTSL3,LSM1,-0.550808550971076,undirected,ADAMTSL3,LSM1
80,ADAMTSL3,MADD,0.692087458883356,undirected,ADAMTSL3,MADD
81,ADAMTSL3,MEF2C,0.794130238342089,undirected,ADAMTSL3,MEF2C
82,ADAMTSL3,MFHAS1,0.792595758543207,undirected,ADAMTSL3,MFHAS1
83,ADAMTSL3,MYO15A,0.718686557233474,undirected,ADAMTSL3,MYO15A
84,ADAMTSL3,NCK1,-0.617683331906718,undirected,ADAMTSL3,NCK1
85,ADAMTSL3,NDFIP2,0.538511744239486,undirected,ADAMTSL3,NDFIP2
86,ADAMTSL3,OPCML,0.707577458929885,undirected,ADAMTSL3,OPCML
87,ADAMTSL3,PLCL1,0.676999224178812,undirected,ADAMTSL3,PLCL1
88,ADAMTSL3,PTPRF,-0.779242905067274,undirected,ADAMTSL3,PTPRF
89,ADAMTSL3,RAD9B,-0.883414689865828,undirected,ADAMTSL3,RAD9B
90,ADAMTSL3,RBFOX1,0.602674554348583,undirected,ADAMTSL3,RBFOX1
91,ADAMTSL3,RGS6,0.654292591593522,undirected,ADAMTSL3,RGS6
92,ADAMTSL3,RWDD2A,0.786396470965943,undirected,ADAMTSL3,RWDD2A
93,ADAMTSL3,SATB2,0.797109132468734,undirected,ADAMTSL3,SATB2
94,ADAMTSL3,SEMA6C,0.73249944041074,undirected,ADAMTSL3,SEMA6C
95,ADAMTSL3,SERPINC1,0.586059013336309,undirected,ADAMTSL3,SERPINC1
96,ADAMTSL3,SRPK2,0.696562291354076,undirected,ADAMTSL3,SRPK2
97,ADAMTSL3,TLR9,0.565280493129888,undirected,ADAMTSL3,TLR9
98,ADAMTSL3,TRANK1,-0.86325055002861,undirected,ADAMTSL3,TRANK1
99,ADAMTSL3,ZEB2,0.849309763834912,undirected,ADAMTSL3,ZEB2
100,AKT3,ALAS1,0.709802929541514,undirected,AKT3,ALAS1
101,AKT3,ANKRD44,0.974780468987769,undirected,AKT3,ANKRD44
102,AKT3,ARL6IP4,-0.678673136337586,undirected,AKT3,ARL6IP4
103,AKT3,ATPAF2,-0.886131030571671,undirected,AKT3,ATPAF2
104,AKT3,B9D1,-0.839377901705243,undirected,AKT3,B9D1
105,AKT3,BAP1,0.603659626163864,undirected,AKT3,BAP1
106,AKT3,C22orf46,-0.576754569031158,undirected,AKT3,C22orf46
107,AKT3,CHRNB4,-0.734357835702566,undirected,AKT3,CHRNB4
108,AKT3,CROT,-0.810769856434067,undirected,AKT3,CROT
109,AKT3,CSMD1,0.661741113811873,undirected,AKT3,CSMD1
110,AKT3,DAAM1,0.770796986634075,undirected,AKT3,DAAM1
111,AKT3,DARS2,-0.873754788256444,undirected,AKT3,DARS2
112,AKT3,DGKI,0.72190653367525,undirected,AKT3,DGKI
113,AKT3,GLYCTK,-0.939309152942742,undirected,AKT3,GLYCTK
114,AKT3,GPM6A,0.864927329249357,undirected,AKT3,GPM6A
115,AKT3,HIP1R,0.753341963067428,undirected,AKT3,HIP1R
116,AKT3,HSPE1,-0.815918286119703,undirected,AKT3,HSPE1
117,AKT3,IPO13,-0.535768680653216,undirected,AKT3,IPO13
118,AKT3,LETM2,-0.778359280563912,undirected,AKT3,LETM2
119,AKT3,LSM1,-0.810009112511765,undirected,AKT3,LSM1
120,AKT3,MADD,0.730610308340814,undirected,AKT3,MADD
121,AKT3,MAP3K11,-0.654038967818161,undirected,AKT3,MAP3K11
122,AKT3,MEF2C,0.919978828876749,undirected,AKT3,MEF2C
123,AKT3,MFHAS1,0.962344690663188,undirected,AKT3,MFHAS1
124,AKT3,MYO15A,0.740523431842141,undirected,AKT3,MYO15A
125,AKT3,NCK1,-0.708315359641428,undirected,AKT3,NCK1
126,AKT3,NDFIP2,0.592763422319016,undirected,AKT3,NDFIP2
127,AKT3,OPCML,0.877530484578305,undirected,AKT3,OPCML
128,AKT3,PLCL1,0.864150718481359,undirected,AKT3,PLCL1
129,AKT3,PTPRF,-0.805906447096834,undirected,AKT3,PTPRF
130,AKT3,RAD9B,-0.916475696325964,undirected,AKT3,RAD9B
131,AKT3,RBFOX1,0.852979699041048,undirected,AKT3,RBFOX1
132,AKT3,RGS6,0.84368302479967,undirected,AKT3,RGS6
133,AKT3,RWDD2A,0.845476952122216,undirected,AKT3,RWDD2A
134,AKT3,SATB2,0.875998384298292,undirected,AKT3,SATB2
135,AKT3,SCAF1,0.525598674754317,undirected,AKT3,SCAF1
136,AKT3,SEMA6C,0.561777042614956,undirected,AKT3,SEMA6C
137,AKT3,SNX8,-0.697216319027454,undirected,AKT3,SNX8
138,AKT3,SRPK2,0.851707612888473,undirected,AKT3,SRPK2
139,AKT3,TRANK1,-0.869604650459246,undirected,AKT3,TRANK1
140,AKT3,ZEB2,0.923995842775869,undirected,AKT3,ZEB2
141,ALAS1,ANKRD44,0.752766031641388,undirected,ALAS1,ANKRD44
142,ALAS1,ARL6IP4,-0.675429512177893,undirected,ALAS1,ARL6IP4
143,ALAS1,ATPAF2,-0.697327175599201,undirected,ALAS1,ATPAF2
144,ALAS1,B9D1,-0.536764652326166,undirected,ALAS1,B9D1
145,ALAS1,C22orf46,-0.586734320943019,undirected,ALAS1,C22orf46
146,ALAS1,CHRNB4,-0.681829100420783,undirected,ALAS1,CHRNB4
147,ALAS1,CROT,-0.786537774411635,undirected,ALAS1,CROT
148,ALAS1,CSMD1,0.710738892607243,undirected,ALAS1,CSMD1
149,ALAS1,DAAM1,0.799034219249105,undirected,ALAS1,DAAM1
150,ALAS1,DARS2,-0.827452262508087,undirected,ALAS1,DARS2
151,ALAS1,DGKI,0.801286039865921,undirected,ALAS1,DGKI
152,ALAS1,GLYCTK,-0.605366932428933,undirected,ALAS1,GLYCTK
153,ALAS1,GPM6A,0.772653162778086,undirected,ALAS1,GPM6A
154,ALAS1,HIP1R,0.56466750824016,undirected,ALAS1,HIP1R
155,ALAS1,HSPE1,-0.565690705456449,undirected,ALAS1,HSPE1
156,ALAS1,LSM1,-0.792460768827296,undirected,ALAS1,LSM1
157,ALAS1,MADD,0.80311884893388,undirected,ALAS1,MADD
158,ALAS1,MAP3K11,-0.65357486735141,undirected,ALAS1,MAP3K11
159,ALAS1,MEF2C,0.745841232619048,undirected,ALAS1,MEF2C
160,ALAS1,MFHAS1,0.782385841582286,undirected,ALAS1,MFHAS1
161,ALAS1,MYO15A,0.569112257675866,undirected,ALAS1,MYO15A
162,ALAS1,NCK1,-0.770848078726329,undirected,ALAS1,NCK1
163,ALAS1,NDFIP2,0.673456368189736,undirected,ALAS1,NDFIP2
164,ALAS1,OPCML,0.797328883194538,undirected,ALAS1,OPCML
165,ALAS1,PLCL1,0.827366517857134,undirected,ALAS1,PLCL1
166,ALAS1,PTPRF,-0.803585549572284,undirected,ALAS1,PTPRF
167,ALAS1,RAD9B,-0.705557511103247,undirected,ALAS1,RAD9B
168,ALAS1,RBFOX1,0.90975371639181,undirected,ALAS1,RBFOX1
169,ALAS1,RGS6,0.7231603950716,undirected,ALAS1,RGS6
170,ALAS1,RWDD2A,0.717358660987269,undirected,ALAS1,RWDD2A
171,ALAS1,SATB2,0.737209314375761,undirected,ALAS1,SATB2
172,ALAS1,SNX8,-0.768120908390777,undirected,ALAS1,SNX8
173,ALAS1,SRPK2,0.860213029862777,undirected,ALAS1,SRPK2
174,ALAS1,TLR9,0.551257282348271,undirected,ALAS1,TLR9
175,ALAS1,TRANK1,-0.525962635947309,undirected,ALAS1,TRANK1
176,ALAS1,YPEL3,0.536047524785875,undirected,ALAS1,YPEL3
177,ALAS1,ZEB2,0.664086636009561,undirected,ALAS1,ZEB2
178,ANKRD44,ARL6IP4,-0.664173474342717,undirected,ANKRD44,ARL6IP4
179,ANKRD44,ATPAF2,-0.875580588679211,undirected,ANKRD44,ATPAF2
180,ANKRD44,B9D1,-0.856909820431023,undirected,ANKRD44,B9D1
181,ANKRD44,BAP1,0.623966009147497,undirected,ANKRD44,BAP1
182,ANKRD44,C22orf46,-0.615337896874455,undirected,ANKRD44,C22orf46
183,ANKRD44,CHRNB4,-0.777853746148995,undirected,ANKRD44,CHRNB4
184,ANKRD44,CROT,-0.845933753365955,undirected,ANKRD44,CROT
185,ANKRD44,CSMD1,0.739135077996162,undirected,ANKRD44,CSMD1
186,ANKRD44,DAAM1,0.808525517478733,undirected,ANKRD44,DAAM1
187,ANKRD44,DARS2,-0.917887345489104,undirected,ANKRD44,DARS2
188,ANKRD44,DGKI,0.735960664957147,undirected,ANKRD44,DGKI
189,ANKRD44,GLYCTK,-0.9285112773923,undirected,ANKRD44,GLYCTK
190,ANKRD44,GPM6A,0.899862730772639,undirected,ANKRD44,GPM6A
191,ANKRD44,HIP1R,0.812776252662697,undirected,ANKRD44,HIP1R
192,ANKRD44,HSPE1,-0.844221471063593,undirected,ANKRD44,HSPE1
193,ANKRD44,IPO13,-0.510409075942983,undirected,ANKRD44,IPO13
194,ANKRD44,LETM2,-0.801304086654838,undirected,ANKRD44,LETM2
195,ANKRD44,LSM1,-0.822649227426983,undirected,ANKRD44,LSM1
196,ANKRD44,MADD,0.776883947039993,undirected,ANKRD44,MADD
197,ANKRD44,MAP3K11,-0.613394355773227,undirected,ANKRD44,MAP3K11
198,ANKRD44,MEF2C,0.910068200568965,undirected,ANKRD44,MEF2C
199,ANKRD44,MFHAS1,0.971871316207866,undirected,ANKRD44,MFHAS1
200,ANKRD44,MYO15A,0.77139331995648,undirected,ANKRD44,MYO15A
201,ANKRD44,NCK1,-0.743546161236163,undirected,ANKRD44,NCK1
202,ANKRD44,NDFIP2,0.63340711476902,undirected,ANKRD44,NDFIP2
203,ANKRD44,OPCML,0.882973213037865,undirected,ANKRD44,OPCML
204,ANKRD44,PLCL1,0.872615689687613,undirected,ANKRD44,PLCL1
205,ANKRD44,PTPRF,-0.852453985370399,undirected,ANKRD44,PTPRF
206,ANKRD44,RAD9B,-0.942404854231649,undirected,ANKRD44,RAD9B
207,ANKRD44,RBFOX1,0.861972537926479,undirected,ANKRD44,RBFOX1
208,ANKRD44,RGS6,0.849128867273252,undirected,ANKRD44,RGS6
209,ANKRD44,RWDD2A,0.85466703239441,undirected,ANKRD44,RWDD2A
210,ANKRD44,SATB2,0.892439589980696,undirected,ANKRD44,SATB2
211,ANKRD44,SEMA6C,0.593748839467482,undirected,ANKRD44,SEMA6C
212,ANKRD44,SNX8,-0.687243103796338,undirected,ANKRD44,SNX8
213,ANKRD44,SRPK2,0.878287123359773,undirected,ANKRD44,SRPK2
214,ANKRD44,TRANK1,-0.884093593665176,undirected,ANKRD44,TRANK1
215,ANKRD44,YPEL3,0.53297336548655,undirected,ANKRD44,YPEL3
216,ANKRD44,ZEB2,0.92309945205181,undirected,ANKRD44,ZEB2
217,ARFGAP2,ATPAF2,-0.542833483974124,undirected,ARFGAP2,ATPAF2
218,ARFGAP2,BAP1,0.804476599871494,undirected,ARFGAP2,BAP1
219,ARFGAP2,CROT,-0.524264337114927,undirected,ARFGAP2,CROT
220,ARFGAP2,DARS2,-0.50846570730397,undirected,ARFGAP2,DARS2
221,ARFGAP2,GLYCTK,-0.507954362761789,undirected,ARFGAP2,GLYCTK
222,ARFGAP2,HIP1R,0.515611283981503,undirected,ARFGAP2,HIP1R
223,ARFGAP2,LETM2,-0.511317468549897,undirected,ARFGAP2,LETM2
224,ARFGAP2,MEF2C,0.519112768687575,undirected,ARFGAP2,MEF2C
225,ARFGAP2,MYO15A,0.673337530731188,undirected,ARFGAP2,MYO15A
226,ARFGAP2,RAD9B,-0.561935111459582,undirected,ARFGAP2,RAD9B
227,ARFGAP2,SATB2,0.52122963301287,undirected,ARFGAP2,SATB2
228,ARFGAP2,SCAF1,0.748465014159011,undirected,ARFGAP2,SCAF1
229,ARFGAP2,SEMA6C,0.781483037836972,undirected,ARFGAP2,SEMA6C
230,ARFGAP2,SUGP1,0.80029533465983,undirected,ARFGAP2,SUGP1
231,ARFGAP2,TLR9,0.543839917910947,undirected,ARFGAP2,TLR9
232,ARFGAP2,TSNARE1,0.600440588401965,undirected,ARFGAP2,TSNARE1
233,ARFGAP2,TWF2,0.732002219311781,undirected,ARFGAP2,TWF2
234,ARFGAP2,YPEL3,0.673718136548483,undirected,ARFGAP2,YPEL3
235,ARL6IP4,ATPAF2,0.677330875487219,undirected,ARL6IP4,ATPAF2
236,ARL6IP4,B9D1,0.515904618711404,undirected,ARL6IP4,B9D1
237,ARL6IP4,C22orf46,0.676902325890107,undirected,ARL6IP4,C22orf46
238,ARL6IP4,CSMD1,-0.722288561308873,undirected,ARL6IP4,CSMD1
239,ARL6IP4,DAAM1,-0.708309146361549,undirected,ARL6IP4,DAAM1
240,ARL6IP4,DARS2,0.542367852289101,undirected,ARL6IP4,DARS2
241,ARL6IP4,DGKI,-0.618587189055911,undirected,ARL6IP4,DGKI
242,ARL6IP4,GLYCTK,0.64611346099403,undirected,ARL6IP4,GLYCTK
243,ARL6IP4,GPM6A,-0.691747946609634,undirected,ARL6IP4,GPM6A
244,ARL6IP4,HSPE1,0.683928596550149,undirected,ARL6IP4,HSPE1
245,ARL6IP4,IPO13,0.639264902546427,undirected,ARL6IP4,IPO13
246,ARL6IP4,LSM1,0.711626246008417,undirected,ARL6IP4,LSM1
247,ARL6IP4,MADD,-0.543549218313528,undirected,ARL6IP4,MADD
248,ARL6IP4,MAP3K11,0.804075755827627,undirected,ARL6IP4,MAP3K11
249,ARL6IP4,MEF2C,-0.645516946593011,undirected,ARL6IP4,MEF2C
250,ARL6IP4,MFHAS1,-0.681584208779419,undirected,ARL6IP4,MFHAS1
251,ARL6IP4,NDFIP2,-0.743075906062616,undirected,ARL6IP4,NDFIP2
252,ARL6IP4,OPCML,-0.575649541529832,undirected,ARL6IP4,OPCML
253,ARL6IP4,PLCL1,-0.719723866581547,undirected,ARL6IP4,PLCL1
254,ARL6IP4,PTPRF,0.611541611739835,undirected,ARL6IP4,PTPRF
255,ARL6IP4,RAD9B,0.545810630570977,undirected,ARL6IP4,RAD9B
256,ARL6IP4,RBFOX1,-0.697432929007367,undirected,ARL6IP4,RBFOX1
257,ARL6IP4,RGS6,-0.618409966500421,undirected,ARL6IP4,RGS6
258,ARL6IP4,RWDD2A,-0.693828987726359,undirected,ARL6IP4,RWDD2A
259,ARL6IP4,SATB2,-0.626906626843872,undirected,ARL6IP4,SATB2
260,ARL6IP4,SNX8,0.73384313511699,undirected,ARL6IP4,SNX8
261,ARL6IP4,SRPK2,-0.810704275295181,undirected,ARL6IP4,SRPK2
262,ARL6IP4,TRMT61A,0.726714602720943,undirected,ARL6IP4,TRMT61A
263,ARL6IP4,ZEB2,-0.694822842341613,undirected,ARL6IP4,ZEB2
264,ATPAF2,B9D1,0.759421295311335,undirected,ATPAF2,B9D1
265,ATPAF2,BAP1,-0.647886783945373,undirected,ATPAF2,BAP1
266,ATPAF2,C22orf46,0.577654684614371,undirected,ATPAF2,C22orf46
267,ATPAF2,CHRNB4,0.612596080713147,undirected,ATPAF2,CHRNB4
268,ATPAF2,CROT,0.835570629623881,undirected,ATPAF2,CROT
269,ATPAF2,CSMD1,-0.717900735684721,undirected,ATPAF2,CSMD1
270,ATPAF2,DAAM1,-0.823320791396631,undirected,ATPAF2,DAAM1
271,ATPAF2,DARS2,0.891516120011072,undirected,ATPAF2,DARS2
272,ATPAF2,DGKI,-0.701574612799761,undirected,ATPAF2,DGKI
273,ATPAF2,GLYCTK,0.915833541800026,undirected,ATPAF2,GLYCTK
274,ATPAF2,GPM6A,-0.863771818061634,undirected,ATPAF2,GPM6A
275,ATPAF2,HIP1R,-0.687180569119446,undirected,ATPAF2,HIP1R
276,ATPAF2,HSPE1,0.761041224972811,undirected,ATPAF2,HSPE1
277,ATPAF2,IPO13,0.560157153252602,undirected,ATPAF2,IPO13
278,ATPAF2,LETM2,0.704473034591355,undirected,ATPAF2,LETM2
279,ATPAF2,LSM1,0.770502502851043,undirected,ATPAF2,LSM1
280,ATPAF2,MADD,-0.671256840683015,undirected,ATPAF2,MADD
281,ATPAF2,MAP3K11,0.738247299889629,undirected,ATPAF2,MAP3K11
282,ATPAF2,MEF2C,-0.942551824316998,undirected,ATPAF2,MEF2C
283,ATPAF2,MFHAS1,-0.862455383091042,undirected,ATPAF2,MFHAS1
284,ATPAF2,MYO15A,-0.743348856939453,undirected,ATPAF2,MYO15A
285,ATPAF2,NCK1,0.691371564618301,undirected,ATPAF2,NCK1
286,ATPAF2,NDFIP2,-0.656697955092344,undirected,ATPAF2,NDFIP2
287,ATPAF2,NMUR2,-0.536688454165678,undirected,ATPAF2,NMUR2
288,ATPAF2,OPCML,-0.716792040123373,undirected,ATPAF2,OPCML
289,ATPAF2,PLCL1,-0.818514397006947,undirected,ATPAF2,PLCL1
290,ATPAF2,PTPRF,0.817929142143692,undirected,ATPAF2,PTPRF
291,ATPAF2,RAD9B,0.846409940022483,undirected,ATPAF2,RAD9B
292,ATPAF2,RBFOX1,-0.785164504080316,undirected,ATPAF2,RBFOX1
293,ATPAF2,RGS6,-0.689566190833705,undirected,ATPAF2,RGS6
294,ATPAF2,RWDD2A,-0.849845696835928,undirected,ATPAF2,RWDD2A
295,ATPAF2,SATB2,-0.93711698046266,undirected,ATPAF2,SATB2
296,ATPAF2,SCAF1,-0.562064904286974,undirected,ATPAF2,SCAF1
297,ATPAF2,SEMA6C,-0.599589534418521,undirected,ATPAF2,SEMA6C
298,ATPAF2,SNX8,0.835949146504027,undirected,ATPAF2,SNX8
299,ATPAF2,SRPK2,-0.81835231113316,undirected,ATPAF2,SRPK2
300,ATPAF2,TRANK1,0.764038371479599,undirected,ATPAF2,TRANK1
301,ATPAF2,TWF2,-0.510433145811464,undirected,ATPAF2,TWF2
302,ATPAF2,YPEL3,-0.54697239051778,undirected,ATPAF2,YPEL3
303,ATPAF2,ZEB2,-0.873688785369944,undirected,ATPAF2,ZEB2
304,B9D1,BAP1,-0.551906543735882,undirected,B9D1,BAP1
305,B9D1,C22orf46,0.669183839166023,undirected,B9D1,C22orf46
306,B9D1,CHRNB4,0.701439229689383,undirected,B9D1,CHRNB4
307,B9D1,CROT,0.760417603472195,undirected,B9D1,CROT
308,B9D1,CSMD1,-0.774264362441126,undirected,B9D1,CSMD1
309,B9D1,DAAM1,-0.784727115711195,undirected,B9D1,DAAM1
310,B9D1,DARS2,0.712797727096273,undirected,B9D1,DARS2
311,B9D1,GLYCTK,0.843126380791867,undirected,B9D1,GLYCTK
312,B9D1,GPM6A,-0.877912919492541,undirected,B9D1,GPM6A
313,B9D1,HIP1R,-0.773975474447515,undirected,B9D1,HIP1R
314,B9D1,HSPE1,0.8901037947504,undirected,B9D1,HSPE1
315,B9D1,IPO13,0.581936488958861,undirected,B9D1,IPO13
316,B9D1,LETM2,0.949453900271177,undirected,B9D1,LETM2
317,B9D1,LSM1,0.595162620903643,undirected,B9D1,LSM1
318,B9D1,MADD,-0.695924440001199,undirected,B9D1,MADD
319,B9D1,MAP3K11,0.543454711467926,undirected,B9D1,MAP3K11
320,B9D1,MEF2C,-0.87664538730922,undirected,B9D1,MEF2C
321,B9D1,MFHAS1,-0.787457448514522,undirected,B9D1,MFHAS1
322,B9D1,MYO15A,-0.726296118101852,undirected,B9D1,MYO15A
323,B9D1,NCK1,0.59683984170973,undirected,B9D1,NCK1
324,B9D1,NDFIP2,-0.520635602297018,undirected,B9D1,NDFIP2
325,B9D1,OPCML,-0.58419171397442,undirected,B9D1,OPCML
326,B9D1,PLCL1,-0.741894543589711,undirected,B9D1,PLCL1
327,B9D1,PTPRF,0.819161662826056,undirected,B9D1,PTPRF
328,B9D1,RAD9B,0.862312442812187,undirected,B9D1,RAD9B
329,B9D1,RBFOX1,-0.616962160907904,undirected,B9D1,RBFOX1
330,B9D1,RGS6,-0.71577924287569,undirected,B9D1,RGS6
331,B9D1,RWDD2A,-0.788590643900831,undirected,B9D1,RWDD2A
332,B9D1,SATB2,-0.860704819156944,undirected,B9D1,SATB2
333,B9D1,SEMA6C,-0.717047371110247,undirected,B9D1,SEMA6C
334,B9D1,SNX8,0.654465818561507,undirected,B9D1,SNX8
335,B9D1,SRPK2,-0.755647907442069,undirected,B9D1,SRPK2
336,B9D1,TRANK1,0.846645779700662,undirected,B9D1,TRANK1
337,B9D1,YPEL3,-0.509592714090627,undirected,B9D1,YPEL3
338,B9D1,ZEB2,-0.84808912642077,undirected,B9D1,ZEB2
339,BAP1,CHRNB4,-0.502220616175627,undirected,BAP1,CHRNB4
340,BAP1,CROT,-0.774347092927912,undirected,BAP1,CROT
341,BAP1,DARS2,-0.763300693505486,undirected,BAP1,DARS2
342,BAP1,DGKI,0.515044310697969,undirected,BAP1,DGKI
343,BAP1,GLYCTK,-0.558400986923195,undirected,BAP1,GLYCTK
344,BAP1,GPM6A,0.503578742382293,undirected,BAP1,GPM6A
345,BAP1,HIP1R,0.710453760274919,undirected,BAP1,HIP1R
346,BAP1,HSPE1,-0.538331535268867,undirected,BAP1,HSPE1
347,BAP1,LETM2,-0.646280879249301,undirected,BAP1,LETM2
348,BAP1,LSM1,-0.567451044392901,undirected,BAP1,LSM1
349,BAP1,MADD,0.651910276269939,undirected,BAP1,MADD
350,BAP1,MEF2C,0.681470657214034,undirected,BAP1,MEF2C
351,BAP1,MFHAS1,0.597716410620974,undirected,BAP1,MFHAS1
352,BAP1,MYO15A,0.829640662325478,undirected,BAP1,MYO15A
353,BAP1,NCK1,-0.809392490880258,undirected,BAP1,NCK1
354,BAP1,NMUR2,0.693708275508382,undirected,BAP1,NMUR2
